Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDW40,OUT045,2197.0307340943373
DRI11,OUT013,1809.9837601251224
FDN50,OUT046,1527.3569072259813
FDR12,OUT046,2835.064924998327
FDT34,OUT027,2830.9228118962183
FDW11,OUT035,1061.6151486409674
NCO30,OUT027,5147.029789417655
FDZ34,OUT017,3483.8512772101967
FDU45,OUT017,1892.3446307379959
NCD42,OUT035,724.1194367240246
FDX25,OUT045,3025.5765416300987
NCR29,OUT046,879.9958636130095
FDX43,OUT019,392.7832783359836
FDB04,OUT010,217.55824431514566
FDR49,OUT027,1311.054753201708
FDS39,OUT018,1938.9396299443733
FDW58,OUT045,1700.6369561776419
FDG22,OUT019,35.87947801966311
FDG31,OUT017,1060.1961353167699
NCV53,OUT027,6055.704249387453
DRJ37,OUT035,2454.08811064204
FDV07,OUT035,1810.1343254722065
FDW52,OUT018,2454.6896856262265
FDT15,OUT045,3007.911631022796
FDD02,OUT018,1657.7543145870407
FDM16,OUT035,1132.22521678049
NCE55,OUT046,2802.101913239689
FDB57,OUT018,3335.233563639504
FDQ04,OUT013,678.756439881806
FDQ47,OUT019,77.5379020688788
FDY14,OUT019,692.4076910989872
DRK37,OUT017,3222.803516594041
FDO25,OUT017,3574.142896321683
FDL57,OUT046,4203.181623169816
NCK29,OUT018,1805.5940046160385
FDK46,OUT027,5931.785999990127
NCB43,OUT010,496.9461831167812
DRE01,OUT027,5922.383211142396
FDC46,OUT018,2816.0047248470783
FDQ23,OUT045,1708.266489997821
FDX38,OUT049,772.0122974100004
FDG60,OUT018,3395.154759824002
FDW55,OUT017,4343.076463208634
FDP39,OUT013,771.6861441700573
FDB20,OUT018,1055.9730845514744
FDV21,OUT017,2060.6746452032276
FDZ02,OUT013,1514.1100866352058
FDP19,OUT027,3369.506192671314
FDA38,OUT035,4574.070443654866
FDH22,OUT045,2029.664725888967
DRM11,OUT045,4259.352521877499
FDO12,OUT027,5232.8579530585575
FDT14,OUT049,1951.9816906344192
FDW34,OUT010,687.943905790996
FDG04,OUT027,4841.227456701379
FDW59,OUT018,1119.4764089395842
FDR33,OUT018,1463.2314544697406
FDP32,OUT013,2090.744652814646
FDL13,OUT027,5661.041681695075
FDD22,OUT013,1849.117742900601
FDV40,OUT027,1921.641452166183
NCD55,OUT046,642.5424804989168
FDQ20,OUT010,53.36919049382186
FDD28,OUT045,892.8756843497135
FDC39,OUT045,3338.4298179066654
NCR17,OUT049,1946.5370641090906
DRO35,OUT018,1708.6277291317997
FDF40,OUT049,4459.870534520214
FDR31,OUT018,2065.506715078664
NCQ41,OUT017,3281.6085582881137
FDP38,OUT046,738.3669370934006
NCU54,OUT027,5368.5075086539
FDG22,OUT018,452.6545664918351
DRK59,OUT013,3872.65703433999
FDC37,OUT046,1673.1450612124995
NCO42,OUT013,2328.4896300224723
NCT42,OUT017,2494.0159339902093
FDX27,OUT035,1620.4663895432354
FDV40,OUT018,928.0777833026798
FDT45,OUT027,1524.1267593192492
FDS47,OUT019,237.08101945270255
FDR45,OUT035,4105.572363772519
FDB03,OUT045,3770.0768019462575
FDO49,OUT035,937.7656140214262
FDU60,OUT027,4487.047162830006
FDB26,OUT018,591.1003810840941
FDB46,OUT017,3508.601329419496
FDQ37,OUT019,643.2918084066016
FDN03,OUT017,4465.2633377934435
NCX30,OUT045,3989.019648105782
FDK32,OUT019,351.8571547964996
DRM47,OUT013,3336.5086176579844
NCO02,OUT046,1125.6924422036627
FDP04,OUT013,1028.1858881680785
NCO43,OUT049,1638.454965166979
FDD59,OUT013,1257.8838232725745
FDQ10,OUT017,2926.627351996218
FDW45,OUT035,2436.9243856254566
NCK30,OUT049,4216.605315852634
FDU31,OUT018,3054.5798725047944
NCQ17,OUT019,394.7193560337482
FDN01,OUT017,3034.1078439476005
FDZ19,OUT049,2811.9127601098544
DRG37,OUT017,2662.326030918263
FDE32,OUT045,621.3158451742368
FDO34,OUT049,2777.0171461423133
FDM04,OUT019,78.97958592711211
FDZ25,OUT049,2848.6010877032995
FDU08,OUT049,1585.8323406780842
NCW30,OUT045,3891.855427112657
NCM18,OUT013,1009.8658817218104
FDS22,OUT035,710.8808683946454
NCH18,OUT017,4025.219763400118
FDC23,OUT013,2995.200170766253
FDY46,OUT013,3152.2254176438505
NCU06,OUT046,3799.8652749228036
FDX57,OUT045,1548.9410880225519
FDX36,OUT027,5746.093125835803
FDL16,OUT045,743.5246119200906
FDT16,OUT010,797.2954620798098
FDN16,OUT018,1414.680965810062
FDC03,OUT046,3206.410128826601
DRF60,OUT013,3911.3550427232294
FDS27,OUT027,5244.182653361293
FDP33,OUT010,704.4248516472016
FDJ36,OUT018,1419.112704009988
NCR42,OUT013,627.951698764989
FDV14,OUT017,1398.6025846503467
NCP42,OUT035,3402.7344717683213
FDB50,OUT027,2140.740547674998
NCC30,OUT027,4774.341659806147
FDA23,OUT018,1382.409686984654
FDW16,OUT017,1488.2145857101111
FDQ52,OUT010,580.2317916589222
FDB58,OUT049,2356.2691008158145
NCP29,OUT049,1095.851864979794
NCM05,OUT045,4188.414355869127
FDO25,OUT013,3481.0888728400996
NCM54,OUT046,2041.6071444577387
NCL54,OUT046,2766.844077646866
FDL39,OUT010,524.9725678398256
FDF53,OUT018,2748.2029963552054
NCQ42,OUT035,2134.6236605773684
FDF58,OUT013,1004.0283729027835
FDZ04,OUT035,1088.4499673522414
FDE26,OUT019,355.9978367741596
FDS60,OUT017,3136.4996717160257
FDV58,OUT017,3285.8551256984388
FDM04,OUT045,772.673135112698
FDE08,OUT035,2419.4346378281143
NCB43,OUT049,3084.3393117390533
FDU11,OUT010,325.4165315679911
FDF22,OUT019,521.2629555163282
FDE24,OUT013,2198.3315577570397
DRJ49,OUT046,2153.9620516402583
NCQ53,OUT035,4468.491152391767
NCL41,OUT013,606.16005592835
FDR22,OUT013,1780.0888055951687
FDH04,OUT035,1569.6168426191416
DRH15,OUT045,690.9248911335028
FDY40,OUT049,798.75310188544
NCI17,OUT035,1629.1631747864153
NCC18,OUT013,2788.8871976684804
FDY28,OUT027,5412.9194976973795
FDB45,OUT027,2788.942407815911
NCL30,OUT018,1805.2568612034274
FDM10,OUT017,3573.9101292031055
FDH22,OUT027,3344.429177803551
NCZ53,OUT017,3500.2748508921804
NCI18,OUT013,3565.065106015575
FDH14,OUT027,3641.446400740235
FDR36,OUT027,1178.0237278511484
FDW01,OUT045,2410.3761614534205
FDK02,OUT027,3084.871796070982
FDJ02,OUT018,2116.384399996632
FDU55,OUT013,4355.169359912398
NCV18,OUT027,2258.784373826836
FDH14,OUT018,1883.7444331564807
FDZ37,OUT045,1396.195208858153
FDX49,OUT049,3849.164104375301
NCD43,OUT046,1704.6221106384314
FDZ07,OUT013,996.9581780677925
FDK43,OUT035,2164.529208830417
FDR32,OUT018,3330.418000275309
FDT39,OUT013,2426.47794531935
NCV54,OUT017,2008.1246614467739
FDF38,OUT018,464.1881449207774
FDV60,OUT046,3262.955413414723
FDH44,OUT027,3806.1005974137124
FDS21,OUT046,979.0708989006334
NCL41,OUT045,608.3313363561588
FDM46,OUT017,1525.030419428835
FDU27,OUT045,804.9285877281814
NCJ54,OUT017,4030.0064683062756
DRG51,OUT018,2360.3968402696064
NCA29,OUT019,455.0732336919482
FDR47,OUT045,3115.3562073929143
NCL19,OUT027,3604.654120310126
DRG01,OUT049,1243.9827868207144
FDG10,OUT046,911.2465362701075
NCV05,OUT049,2467.658109866511
NCH18,OUT019,592.3234422304783
FDV14,OUT018,1163.8778987170094
DRJ23,OUT035,3482.711466576947
DRJ11,OUT046,3108.55768046453
FDZ03,OUT017,3211.2659091826054
FDI27,OUT010,91.03116058221212
FDJ14,OUT018,1097.164158364563
FDU32,OUT017,2041.643131527917
FDD47,OUT027,4469.079773020209
DRF36,OUT035,3514.930965958918
FDM21,OUT046,4297.462431473761
FDV10,OUT018,510.70631938296765
FDH60,OUT018,2930.595162230411
FDX47,OUT010,409.460344805545
FDT19,OUT019,401.80905087140786
FDO11,OUT045,3963.7677482487134
FDH24,OUT027,4223.002621134611
FDL02,OUT018,1513.9968203430935
FDB02,OUT049,2869.293824844499
FDA43,OUT046,3118.137500948638
FDG52,OUT045,732.709859673716
DRC12,OUT013,3211.45723025786
FDY37,OUT018,1942.1351412103238
NCU18,OUT045,2147.9488312356143
FDU09,OUT035,921.1809827686918
DRJ25,OUT027,1368.6908018529384
DRE12,OUT018,1594.4549690011459
DRL47,OUT017,2121.662179454152
DRK01,OUT046,1533.116110714932
FDC22,OUT019,485.8087552365241
FDG44,OUT013,835.9142984913692
FDW04,OUT035,2151.109126279783
FDK09,OUT049,3755.855112838302
NCN43,OUT035,2168.111239811235
FDG04,OUT049,2919.1493972572925
FDH32,OUT010,225.76293671804524
DRI47,OUT017,2521.896574542654
DRE15,OUT013,1142.2161229320818
FDY11,OUT035,1198.015228473004
FDO60,OUT049,683.30172944167
FDQ20,OUT018,463.00856910023435
FDO57,OUT027,4123.074930743309
FDT14,OUT019,293.55067528286327
FDA57,OUT049,667.6053981009729
DRN35,OUT017,653.7732033869477
FDJ03,OUT046,802.1036124164982
FDX28,OUT017,1659.6173819756425
DRE25,OUT045,1433.5790362541031
FDR09,OUT046,4012.990866136056
FDB23,OUT035,3727.3365760465294
FDO08,OUT045,2622.677085086264
FDQ23,OUT049,1654.813818027484
FDW04,OUT013,2096.3374559871722
DRK13,OUT010,544.8879390226289
NCL17,OUT027,3581.4322608824987
FDY21,OUT035,3202.6161900488632
FDJ38,OUT027,5093.634137630428
FDA37,OUT019,336.280071850171
FDV43,OUT013,696.1376762602897
FDL36,OUT046,1470.356919757348
FDD53,OUT045,634.7561217449156
FDZ19,OUT010,439.95104291009716
FDV21,OUT045,2014.0560112036358
NCL54,OUT018,2541.057569590327
DRI47,OUT027,3826.827931725211
DRG03,OUT049,2516.6564630292587
FDG21,OUT013,2440.621561933619
FDW03,OUT018,1457.7087714437298
NCI55,OUT046,2016.9684095702655
DRC36,OUT019,468.03061664986217
FDH22,OUT017,2092.10004522518
FDV20,OUT045,2035.0263105538847
NCU41,OUT027,5255.926177000947
FDN46,OUT027,2837.9422861903686
FDK50,OUT045,2592.09350800416
NCA05,OUT027,3904.9688138496704
DRH01,OUT018,2643.3643042994627
FDT08,OUT018,2119.8440291727416
FDM08,OUT018,3337.2910167750874
FDZ07,OUT035,1006.8737913187936
FDS22,OUT017,759.1624767699809
FDV35,OUT027,3987.260856874224
FDI28,OUT010,177.9226622668175
FDW58,OUT027,2773.822231610584
FDT52,OUT045,3923.2716107296383
FDY34,OUT046,2682.283878205331
FDR10,OUT046,2588.979248379733
FDK57,OUT017,1985.0402367066422
FDR02,OUT027,2866.1904500415826
FDX49,OUT046,3843.3348185070204
FDQ20,OUT046,642.4600937767291
DRK23,OUT045,4011.7588301856554
NCW06,OUT046,3189.894789576991
FDR31,OUT017,2413.864857986432
NCE43,OUT013,2717.032540586625
DRO59,OUT027,2096.954927413346
FDN09,OUT049,4066.2098438998073
FDR11,OUT046,2648.330652401838
FDO57,OUT013,2598.921393196586
NCX18,OUT017,3189.496484833836
FDB05,OUT018,3651.247791722556
FDQ08,OUT018,774.5985088692491
NCG43,OUT035,1531.854004353968
FDJ56,OUT013,1636.799509273711
FDA13,OUT010,77.90410769152595
FDO56,OUT017,1930.691666256312
FDB37,OUT018,3397.5574894607707
FDZ02,OUT018,1312.8348803653248
FDQ24,OUT046,4067.1953151454263
FDM16,OUT013,1080.2004543418607
FDU35,OUT049,1616.4322513733264
FDT35,OUT035,2875.449051924565
NCX30,OUT049,4084.4018448837096
FDG04,OUT017,3105.2518220788857
FDI12,OUT035,1416.9374630631073
FDE35,OUT035,1036.1620307232174
NCP14,OUT027,2752.18233818074
NCY53,OUT045,1722.900345106954
FDP49,OUT017,902.4735886213134
FDQ04,OUT017,701.3427907458624
FDM39,OUT035,3046.8069907182307
FDO58,OUT019,369.4623659051308
FDC56,OUT017,1940.4565551859073
NCQ54,OUT046,2795.0134799280077
FDV10,OUT027,1145.9019381115436
NCK17,OUT046,635.9941919252253
NCF55,OUT027,1066.1540758214117
FDV33,OUT013,4111.33913980585
NCH29,OUT019,232.31874640744832
FDA37,OUT027,3340.81699319809
FDH46,OUT018,1410.8762731009956
FDS25,OUT035,1824.9746374363936
FDH04,OUT027,2305.0640904572992
FDX52,OUT046,3176.94117064975
NCD42,OUT017,712.4358711295854
FDW47,OUT017,2075.06100591879
FDL25,OUT027,2456.804862931659
NCJ06,OUT010,288.10967477699046
FDY09,OUT013,2816.813098571104
FDS40,OUT046,642.1268242624644
FDH41,OUT017,3700.4324601627413
FDG38,OUT035,1354.793451733682
FDU03,OUT027,4976.929750852114
FDV20,OUT046,2055.972983263515
DRB13,OUT045,2803.911429012992
NCQ30,OUT013,1958.22425997008
NCH06,OUT013,3905.732168816535
FDU50,OUT018,1571.6688158749448
NCO42,OUT019,386.16135618689304
FDW09,OUT018,1023.7129476796545
FDH04,OUT013,1397.025155645792
FDC21,OUT045,1692.0381354757583
FDL21,OUT049,694.4269813431185
FDM46,OUT010,217.28899344742558
FDT22,OUT019,156.8073187110374
FDB28,OUT035,3403.428986562516
FDI12,OUT018,1212.2435320191757
FDA28,OUT045,2019.8483432338508
FDF59,OUT013,2075.572142180125
FDM45,OUT027,3184.14699889631
FDQ56,OUT017,1332.3976196950825
FDR46,OUT049,2376.8749355652863
FDT01,OUT013,3381.163952935857
FDD16,OUT027,1943.7156589207336
NCU30,OUT010,406.22778485353115
FDM40,OUT010,336.62553677243363
FDI56,OUT035,1499.0000002225788
NCS30,OUT013,2055.323850364233
FDU08,OUT017,1650.7946063895538
FDX51,OUT027,5526.098299540074
FDA43,OUT045,3111.5454932673483
FDX59,OUT010,57.35481286573622
FDC37,OUT018,1444.3601908632295
FDP58,OUT013,3505.9426607351616
NCY42,OUT035,2395.3071450598177
FDF21,OUT018,2799.659455437644
FDU10,OUT027,1087.3544283848653
DRL47,OUT018,1900.7696341925077
FDA58,OUT018,3350.2569098633803
FDJ22,OUT049,3210.852758569039
FDK50,OUT046,2569.0474629295777
FDO38,OUT035,1280.8192615783078
DRF60,OUT035,4012.6864404665794
NCZ42,OUT019,636.1933889499378
FDD35,OUT049,1951.8947044910337
FDL25,OUT045,1516.2781555814654
FDJ16,OUT013,932.5239827527237
DRK59,OUT049,3860.238479650123
FDI50,OUT046,3855.9527901001156
NCB19,OUT045,1357.0145307749444
DRI37,OUT035,1014.7711137443368
FDA14,OUT027,3819.418618452354
FDC08,OUT018,3462.067080253798
FDS45,OUT046,1671.0087414073723
FDI21,OUT049,1055.812750110842
DRJ47,OUT035,3042.71184423616
DRE37,OUT027,5160.072408312563
FDT55,OUT018,2304.144130966301
NCG42,OUT027,3408.3549137207997
FDA31,OUT049,2775.957333525405
NCW42,OUT046,3527.4508169016062
FDF50,OUT017,3321.786526005085
FDK56,OUT049,3110.6542710264875
FDX10,OUT035,656.4314029022125
NCK07,OUT027,4348.046484287183
FDZ49,OUT017,3776.12256756615
FDR33,OUT013,1691.9200380827353
FDO44,OUT018,1553.823340733974
FDA20,OUT046,3085.4963882363745
NCL30,OUT045,2032.3483511546103
FDI05,OUT019,174.65532184060976
FDQ12,OUT018,3347.9737160997083
FDH47,OUT017,1611.2037842682935
FDH34,OUT018,2743.261699582254
FDF29,OUT046,2146.2698860757473
FDG40,OUT018,441.2806014689065
NCE18,OUT017,4229.259555561873
FDP21,OUT010,541.8573769608136
FDY50,OUT013,1409.8866201418814
FDB36,OUT049,2092.2534110432366
NCZ29,OUT049,2075.6845773123155
FDU20,OUT018,1650.4008689169552
FDO56,OUT013,1907.875486962782
FDW31,OUT049,3292.9335075833214
DRH59,OUT013,1097.901107530547
NCB30,OUT017,3393.4671054221653
FDK43,OUT027,3368.757656558204
FDW43,OUT045,3917.934473925393
NCL19,OUT017,2362.877120491979
FDJ27,OUT046,1639.5605606848117
FDC45,OUT046,2733.184758949338
FDY40,OUT035,841.301145245978
NCM41,OUT035,1494.0234025928494
NCK18,OUT019,438.62338170943667
FDP37,OUT049,2158.6652300172987
FDA27,OUT027,5874.939898893661
NCX30,OUT035,4133.5016502525705
FDR09,OUT017,4213.7385241174
FDG08,OUT027,4521.840925448974
NCU30,OUT013,2686.477174828527
FDB16,OUT017,1402.1261592331157
FDM16,OUT017,1120.6132540505027
FDC48,OUT013,1248.867174970365
NCF18,OUT046,3100.3578844495355
FDU46,OUT018,1151.5709869990872
FDH41,OUT018,3264.48614412139
NCN42,OUT010,350.02395856025896
FDU49,OUT046,1339.7347118615683
FDB20,OUT027,2134.66590503194
FDG50,OUT019,225.04947137801355
FDW20,OUT045,1967.6105531557037
NCO55,OUT049,1760.3311149256997
FDX48,OUT046,2452.3695397466736
FDU48,OUT046,2115.1144222144817
FDR48,OUT019,352.4366466261415
FDK27,OUT013,2007.843453064264
FDT35,OUT013,2729.454930586275
FDN12,OUT049,1765.6983887484928
NCE31,OUT019,46.28255414078376
FDL21,OUT017,754.9407051978314
FDV56,OUT017,1820.2134188545047
FDR16,OUT017,3552.489237566754
NCP41,OUT049,1767.7571172367716
FDJ27,OUT013,1652.3757022072887
FDA07,OUT017,2085.824570551682
FDK55,OUT049,1421.140520642977
FDM33,OUT049,3561.557361251682
FDY46,OUT046,3146.7704938546617
FDD36,OUT046,1920.2984553480924
FDB12,OUT027,2693.2435787231757
FDF28,OUT019,313.10105188462603
NCE07,OUT019,328.86794819299575
FDW50,OUT027,4317.333405993606
NCW18,OUT017,4077.7931045039522
NCJ17,OUT019,246.66566743749604
DRZ24,OUT010,324.9461272805386
FDS07,OUT035,2017.4099562645283
NCW05,OUT010,277.8969577060295
FDZ22,OUT018,1107.7211083464097
FDK02,OUT046,1893.5277759707376
FDZ45,OUT027,5215.532999397588
FDL25,OUT046,1491.1435715917873
FDS08,OUT045,2845.9531794121867
NCZ42,OUT027,7170.361424256991
FDX57,OUT035,1598.2827327290915
FDF21,OUT046,3135.5830181212086
FDJ56,OUT018,1372.5431422374368
FDX10,OUT013,619.2490692311421
DRG48,OUT035,2551.317827317992
DRN37,OUT046,2772.182248833257
NCY41,OUT018,477.57338193634223
FDN28,OUT045,1637.2162962448867
FDE34,OUT045,2986.6615558427393
FDR10,OUT045,2646.855022217208
FDC32,OUT017,1504.8490903529582
DRG13,OUT046,2686.3256890517127
FDP59,OUT049,1707.9638381363407
NCT53,OUT010,446.7099602535686
FDL57,OUT027,6320.200549657953
FDN32,OUT010,491.58919984186764
FDK09,OUT018,3331.7349275831475
FDA52,OUT010,416.9339397130491
FDC57,OUT049,3211.6581005361304
FDI09,OUT035,4014.959464657395
NCB07,OUT046,3201.698752693662
FDP26,OUT035,1710.127853072163
FDP40,OUT027,2933.116102345312
FDL15,OUT013,2419.5319870403864
FDV07,OUT046,1782.1925864538061
FDS03,OUT017,1101.633452133325
FDE50,OUT049,3233.6966779063932
FDQ15,OUT017,1316.2006554237776
FDQ33,OUT010,370.31640181997
FDT22,OUT013,942.8846885042917
DRO35,OUT035,1987.272795261157
FDJ41,OUT049,4441.798106986597
FDQ27,OUT035,1721.1135383747971
FDC26,OUT017,1847.4262209286035
NCF43,OUT027,3553.6429880652618
NCR50,OUT035,2618.175858142779
FDE39,OUT018,1640.3643681533404
FDN49,OUT027,1103.3901011402834
DRG11,OUT035,1738.9684749177711
NCA18,OUT049,1877.1158202990148
FDM36,OUT018,2578.372957843516
FDW32,OUT017,1394.8960612889496
NCQ18,OUT010,235.3003593248286
FDX14,OUT027,2129.323407633188
FDD46,OUT017,2453.678395442958
FDI34,OUT019,555.0103379822376
NCJ17,OUT035,1421.0166111610745
FDB52,OUT035,4327.861561525235
FDV55,OUT018,2038.9497361159597
FDC57,OUT046,3190.3792525853055
FDB29,OUT046,1856.6027161613813
NCO43,OUT035,1692.6283449856442
FDG44,OUT045,819.9450812675618
FDJ34,OUT045,1997.7907433542937
FDH40,OUT049,1308.984241132469
NCD07,OUT027,2939.5417889790006
FDB41,OUT017,772.0485778988616
FDH47,OUT018,1378.219849239878
DRK37,OUT035,3242.548376186024
FDM25,OUT019,507.38706631176274
NCX06,OUT045,3021.9625472079097
NCS05,OUT017,2269.7245914390355
FDS39,OUT045,2267.362642669209
FDC47,OUT027,5785.495035254852
FDG20,OUT013,2897.3379925913096
DRL23,OUT017,1860.4888693552393
FDY33,OUT013,2542.292247645749
NCH18,OUT045,3899.3417144138402
FDX47,OUT035,2643.936555057499
NCB06,OUT045,2559.961856561435
FDP36,OUT049,773.8885213176891
FDW44,OUT018,2563.3011904506548
NCU41,OUT018,2862.979385231848
NCS17,OUT046,1573.9231966770867
FDD46,OUT035,2523.01666908279
FDE45,OUT017,3025.602570867078
FDI09,OUT017,4034.116821550565
NCJ54,OUT010,565.1737735953561
NCA29,OUT018,2547.440549099763
NCN41,OUT027,3318.283215301617
FDY34,OUT035,2828.099129540477
NCG55,OUT035,1936.1013061005065
DRM49,OUT046,747.9133583155867
NCB42,OUT049,1886.2546795328503
FDE58,OUT045,1839.7682074443496
DRJ25,OUT013,823.1342439936566
FDS47,OUT010,225.89168230041082
FDY21,OUT049,3259.1188021302582
NCI54,OUT013,1810.460755555539
FDO24,OUT017,2588.6025910120757
FDY43,OUT035,2762.2400121943506
FDF35,OUT018,1523.8782494035636
NCP29,OUT019,194.35366298295003
FDN28,OUT027,2662.397499825309
FDJ50,OUT018,612.0918553557269
FDQ14,OUT027,3882.5337170556377
FDC37,OUT035,1776.231429087853
FDN08,OUT046,1878.1576437955994
FDD04,OUT035,2265.6447687204604
FDW34,OUT018,3402.2437046035548
FDP04,OUT017,1160.698924629805
NCG07,OUT017,3242.5735076662268
NCN14,OUT018,2892.284391560681
FDJ16,OUT045,929.3678826740147
NCM42,OUT045,1698.7643615475668
NCF19,OUT046,778.5621899046921
FDY21,OUT018,2942.995321908482
FDY19,OUT035,1937.2322844199086
FDV09,OUT045,2385.935576359407
FDA28,OUT013,2049.1676969536243
FDC38,OUT018,1900.611333788283
FDL28,OUT045,3859.1731170917983
NCH43,OUT049,3575.5060243041053
NCN53,OUT045,609.7652408711945
NCW05,OUT017,1776.9764612852596
NCO30,OUT018,2704.046786770915
FDT04,OUT019,39.44030667382776
FDB27,OUT018,2884.8414819714667
NCK07,OUT013,2757.014375124816
NCA53,OUT013,728.4215350630802
FDB33,OUT018,2314.2314277109863
FDU37,OUT017,1312.164915246585
FDR13,OUT035,1917.851482983686
FDE45,OUT049,2972.6340758376155
FDV37,OUT017,3299.0170961398976
FDX44,OUT019,224.89157111681243
NCL06,OUT017,4236.653954077267
FDJ28,OUT045,3301.0650356889464
FDX55,OUT049,3666.625970023786
NCK17,OUT018,456.3123739804755
FDH52,OUT035,1059.4171126909798
FDN13,OUT027,2636.4107549940863
FDK44,OUT018,2503.664874871061
FDU16,OUT046,1287.7946490005634
FDZ07,OUT017,1005.6429602788239
NCN06,OUT027,4162.736132157664
FDH02,OUT010,186.0323028789146
NCW18,OUT045,3930.470313592774
FDH57,OUT013,2115.2780265384126
FDV35,OUT045,2518.1512373600035
NCU29,OUT013,2385.991426425717
NCP02,OUT046,920.6933253534517
FDN44,OUT013,2599.925352334798
FDX03,OUT018,531.3510459769959
FDR11,OUT010,419.22049673997094
FDA36,OUT046,2829.5929277018113
FDP58,OUT027,5573.292772659735
FDH31,OUT045,1590.7887174623695
FDH34,OUT035,3244.4665172113996
FDS13,OUT035,4115.607568069067
